
424 atoms
9 atom types
1 bond types
1 angle types

3 extra bond per atom
2 extra angle per atom
6 extra special per atom

0.0 25.832000 xlo xhi
0.0 25.832000 ylo yhi
0.0 25.832000 zlo zhi

Masses

1 1e-15    # H_com
2 1.008000 # H_H2
3 1.007940 # H H1
4 12.010700 # C C1
5 12.010700 # C C2
6 12.010700 # C C3
7 15.999400 # O O1
8 15.999400 # O O2
9 65.409000 # Zn Zn1

Atoms

1 1 9 0.47275865 7.579109 5.336891 5.336891
2 1 9 0.47275865 20.495109 7.579109 5.336891
3 1 9 0.47275865 18.252891 20.495109 5.336891
4 1 9 0.47275865 5.336891 18.252891 5.336891
5 1 9 0.47275865 7.579109 20.495109 20.495109
6 1 9 0.47275865 5.336891 7.579109 20.495109
7 1 9 0.47275865 18.252891 5.336891 20.495109
8 1 9 0.47275865 20.495109 18.252891 20.495109
9 1 9 0.47275865 5.336891 7.579109 5.336891
10 1 9 0.47275865 18.252891 5.336891 5.336891
11 1 9 0.47275865 20.495109 18.252891 5.336891
12 1 9 0.47275865 7.579109 20.495109 5.336891
13 1 9 0.47275865 5.336891 18.252891 20.495109
14 1 9 0.47275865 7.579109 5.336891 20.495109
15 1 9 0.47275865 20.495109 7.579109 20.495109
16 1 9 0.47275865 18.252891 20.495109 20.495109
17 1 9 0.47275865 5.336891 5.336891 7.579109
18 1 9 0.47275865 5.336891 20.495109 18.252891
19 1 9 0.47275865 5.336891 5.336891 18.252891
20 1 9 0.47275865 20.495109 5.336891 18.252891
21 1 9 0.47275865 20.495109 20.495109 18.252891
22 1 9 0.47275865 20.495109 20.495109 7.579109
23 1 9 0.47275865 5.336891 20.495109 7.579109
24 1 9 0.47275865 20.495109 5.336891 7.579109
25 1 9 0.47275865 7.579109 18.252891 18.252891
26 1 9 0.47275865 18.252891 7.579109 18.252891
27 1 9 0.47275865 7.579109 7.579109 7.579109
28 1 9 0.47275865 18.252891 18.252891 7.579109
29 1 9 0.47275865 18.252891 18.252891 18.252891
30 1 9 0.47275865 7.579109 7.579109 18.252891
31 1 9 0.47275865 7.579109 18.252891 7.579109
32 1 9 0.47275865 18.252891 7.579109 7.579109
33 1 3 0.06397490 7.876177 5.039823 1.157274
34 1 3 0.06397490 20.792177 7.876177 1.157274
35 1 3 0.06397490 17.955823 20.792177 1.157274
36 1 3 0.06397490 5.039823 17.955823 1.157274
37 1 3 0.06397490 7.876177 20.792177 24.674726
38 1 3 0.06397490 5.039823 7.876177 24.674726
39 1 3 0.06397490 17.955823 5.039823 24.674726
40 1 3 0.06397490 20.792177 17.955823 24.674726
41 1 3 0.06397490 1.157274 7.876177 5.039823
42 1 3 0.06397490 17.955823 1.157274 5.039823
43 1 3 0.06397490 24.674726 17.955823 5.039823
44 1 3 0.06397490 7.876177 24.674726 5.039823
45 1 3 0.06397490 1.157274 17.955823 20.792177
46 1 3 0.06397490 7.876177 1.157274 20.792177
47 1 3 0.06397490 24.674726 7.876177 20.792177
48 1 3 0.06397490 17.955823 24.674726 20.792177
49 1 3 0.06397490 5.039823 1.157274 7.876177
50 1 3 0.06397490 5.039823 24.674726 17.955823
51 1 3 0.06397490 1.157274 5.039823 17.955823
52 1 3 0.06397490 20.792177 1.157274 17.955823
53 1 3 0.06397490 24.674726 20.792177 17.955823
54 1 3 0.06397490 20.792177 24.674726 7.876177
55 1 3 0.06397490 1.157274 20.792177 7.876177
56 1 3 0.06397490 24.674726 5.039823 7.876177
57 1 3 0.06397490 17.955823 20.792177 24.674726
58 1 3 0.06397490 5.039823 17.955823 24.674726
59 1 3 0.06397490 7.876177 5.039823 24.674726
60 1 3 0.06397490 20.792177 7.876177 24.674726
61 1 3 0.06397490 17.955823 5.039823 1.157274
62 1 3 0.06397490 20.792177 17.955823 1.157274
63 1 3 0.06397490 7.876177 20.792177 1.157274
64 1 3 0.06397490 5.039823 7.876177 1.157274
65 1 3 0.06397490 24.674726 17.955823 20.792177
66 1 3 0.06397490 7.876177 24.674726 20.792177
67 1 3 0.06397490 1.157274 7.876177 20.792177
68 1 3 0.06397490 17.955823 1.157274 20.792177
69 1 3 0.06397490 24.674726 7.876177 5.039823
70 1 3 0.06397490 17.955823 24.674726 5.039823
71 1 3 0.06397490 1.157274 17.955823 5.039823
72 1 3 0.06397490 7.876177 1.157274 5.039823
73 1 3 0.06397490 20.792177 24.674726 17.955823
74 1 3 0.06397490 20.792177 1.157274 7.876177
75 1 3 0.06397490 24.674726 20.792177 7.876177
76 1 3 0.06397490 5.039823 24.674726 7.876177
77 1 3 0.06397490 1.157274 5.039823 7.876177
78 1 3 0.06397490 5.039823 1.157274 17.955823
79 1 3 0.06397490 24.674726 5.039823 17.955823
80 1 3 0.06397490 1.157274 20.792177 17.955823
81 1 3 0.06397490 7.876177 17.955823 14.073274
82 1 3 0.06397490 20.792177 20.792177 14.073274
83 1 3 0.06397490 17.955823 7.876177 14.073274
84 1 3 0.06397490 5.039823 5.039823 14.073274
85 1 3 0.06397490 7.876177 7.876177 11.758726
86 1 3 0.06397490 5.039823 20.792177 11.758726
87 1 3 0.06397490 17.955823 17.955823 11.758726
88 1 3 0.06397490 20.792177 5.039823 11.758726
89 1 3 0.06397490 17.955823 14.073274 17.955823
90 1 3 0.06397490 7.876177 11.758726 17.955823
91 1 3 0.06397490 7.876177 14.073274 7.876177
92 1 3 0.06397490 17.955823 11.758726 7.876177
93 1 3 0.06397490 5.039823 14.073274 20.792177
94 1 3 0.06397490 5.039823 11.758726 5.039823
95 1 3 0.06397490 20.792177 14.073274 5.039823
96 1 3 0.06397490 20.792177 11.758726 20.792177
97 1 3 0.06397490 17.955823 7.876177 11.758726
98 1 3 0.06397490 5.039823 5.039823 11.758726
99 1 3 0.06397490 7.876177 17.955823 11.758726
100 1 3 0.06397490 20.792177 20.792177 11.758726
101 1 3 0.06397490 17.955823 17.955823 14.073274
102 1 3 0.06397490 20.792177 5.039823 14.073274
103 1 3 0.06397490 7.876177 7.876177 14.073274
104 1 3 0.06397490 5.039823 20.792177 14.073274
105 1 3 0.06397490 7.876177 11.758726 7.876177
106 1 3 0.06397490 17.955823 14.073274 7.876177
107 1 3 0.06397490 17.955823 11.758726 17.955823
108 1 3 0.06397490 7.876177 14.073274 17.955823
109 1 3 0.06397490 20.792177 11.758726 5.039823
110 1 3 0.06397490 20.792177 14.073274 20.792177
111 1 3 0.06397490 5.039823 11.758726 20.792177
112 1 3 0.06397490 5.039823 14.073274 5.039823
113 1 3 0.06397490 14.073274 7.876177 17.955823
114 1 3 0.06397490 11.758726 17.955823 17.955823
115 1 3 0.06397490 14.073274 17.955823 7.876177
116 1 3 0.06397490 11.758726 7.876177 7.876177
117 1 3 0.06397490 14.073274 5.039823 5.039823
118 1 3 0.06397490 11.758726 20.792177 5.039823
119 1 3 0.06397490 14.073274 20.792177 20.792177
120 1 3 0.06397490 11.758726 5.039823 20.792177
121 1 3 0.06397490 11.758726 17.955823 7.876177
122 1 3 0.06397490 14.073274 7.876177 7.876177
123 1 3 0.06397490 11.758726 7.876177 17.955823
124 1 3 0.06397490 14.073274 17.955823 17.955823
125 1 3 0.06397490 11.758726 20.792177 20.792177
126 1 3 0.06397490 14.073274 5.039823 20.792177
127 1 3 0.06397490 11.758726 5.039823 5.039823
128 1 3 0.06397490 14.073274 20.792177 5.039823
129 1 4 0.28186700 6.458000 6.458000 2.875102
130 1 5 -0.04093660 6.458000 6.458000 1.389762
131 1 6 -0.02478590 7.307873 5.608127 0.694881
132 1 4 0.28186700 19.374000 6.458000 2.875102
133 1 5 -0.04093660 19.374000 6.458000 1.389762
134 1 6 -0.02478590 20.223873 7.307873 0.694881
135 1 4 0.28186700 19.374000 19.374000 2.875102
136 1 5 -0.04093660 19.374000 19.374000 1.389762
137 1 6 -0.02478590 18.524127 20.223873 0.694881
138 1 4 0.28186700 6.458000 19.374000 2.875102
139 1 5 -0.04093660 6.458000 19.374000 1.389762
140 1 6 -0.02478590 5.608127 18.524127 0.694881
141 1 4 0.28186700 6.458000 19.374000 22.956898
142 1 5 -0.04093660 6.458000 19.374000 24.442238
143 1 6 -0.02478590 7.307873 20.223873 25.137119
144 1 4 0.28186700 6.458000 6.458000 22.956898
145 1 5 -0.04093660 6.458000 6.458000 24.442238
146 1 6 -0.02478590 5.608127 7.307873 25.137119
147 1 4 0.28186700 19.374000 6.458000 22.956898
148 1 5 -0.04093660 19.374000 6.458000 24.442238
149 1 6 -0.02478590 18.524127 5.608127 25.137119
150 1 4 0.28186700 19.374000 19.374000 22.956898
151 1 5 -0.04093660 19.374000 19.374000 24.442238
152 1 6 -0.02478590 20.223873 18.524127 25.137119
153 1 4 0.28186700 2.875102 6.458000 6.458000
154 1 5 -0.04093660 1.389762 6.458000 6.458000
155 1 6 -0.02478590 0.694881 7.307873 5.608127
156 1 4 0.28186700 19.374000 2.875102 6.458000
157 1 5 -0.04093660 19.374000 1.389762 6.458000
158 1 6 -0.02478590 18.524127 0.694881 5.608127
159 1 4 0.28186700 22.956898 19.374000 6.458000
160 1 5 -0.04093660 24.442238 19.374000 6.458000
161 1 6 -0.02478590 25.137119 18.524127 5.608127
162 1 4 0.28186700 6.458000 22.956898 6.458000
163 1 5 -0.04093660 6.458000 24.442238 6.458000
164 1 6 -0.02478590 7.307873 25.137119 5.608127
165 1 4 0.28186700 2.875102 19.374000 19.374000
166 1 5 -0.04093660 1.389762 19.374000 19.374000
167 1 6 -0.02478590 0.694881 18.524127 20.223873
168 1 4 0.28186700 6.458000 2.875102 19.374000
169 1 5 -0.04093660 6.458000 1.389762 19.374000
170 1 6 -0.02478590 7.307873 0.694881 20.223873
171 1 4 0.28186700 22.956898 6.458000 19.374000
172 1 5 -0.04093660 24.442238 6.458000 19.374000
173 1 6 -0.02478590 25.137119 7.307873 20.223873
174 1 4 0.28186700 19.374000 22.956898 19.374000
175 1 5 -0.04093660 19.374000 24.442238 19.374000
176 1 6 -0.02478590 18.524127 25.137119 20.223873
177 1 4 0.28186700 6.458000 2.875102 6.458000
178 1 5 -0.04093660 6.458000 1.389762 6.458000
179 1 6 -0.02478590 5.608127 0.694881 7.307873
180 1 4 0.28186700 6.458000 22.956898 19.374000
181 1 5 -0.04093660 6.458000 24.442238 19.374000
182 1 6 -0.02478590 5.608127 25.137119 18.524127
183 1 4 0.28186700 2.875102 6.458000 19.374000
184 1 5 -0.04093660 1.389762 6.458000 19.374000
185 1 6 -0.02478590 0.694881 5.608127 18.524127
186 1 4 0.28186700 19.374000 2.875102 19.374000
187 1 5 -0.04093660 19.374000 1.389762 19.374000
188 1 6 -0.02478590 20.223873 0.694881 18.524127
189 1 4 0.28186700 22.956898 19.374000 19.374000
190 1 5 -0.04093660 24.442238 19.374000 19.374000
191 1 6 -0.02478590 25.137119 20.223873 18.524127
192 1 4 0.28186700 19.374000 22.956898 6.458000
193 1 5 -0.04093660 19.374000 24.442238 6.458000
194 1 6 -0.02478590 20.223873 25.137119 7.307873
195 1 4 0.28186700 2.875102 19.374000 6.458000
196 1 5 -0.04093660 1.389762 19.374000 6.458000
197 1 6 -0.02478590 0.694881 20.223873 7.307873
198 1 4 0.28186700 22.956898 6.458000 6.458000
199 1 5 -0.04093660 24.442238 6.458000 6.458000
200 1 6 -0.02478590 25.137119 5.608127 7.307873
201 1 6 -0.02478590 18.524127 20.223873 25.137119
202 1 6 -0.02478590 5.608127 18.524127 25.137119
203 1 6 -0.02478590 7.307873 5.608127 25.137119
204 1 6 -0.02478590 20.223873 7.307873 25.137119
205 1 6 -0.02478590 18.524127 5.608127 0.694881
206 1 6 -0.02478590 20.223873 18.524127 0.694881
207 1 6 -0.02478590 7.307873 20.223873 0.694881
208 1 6 -0.02478590 5.608127 7.307873 0.694881
209 1 6 -0.02478590 25.137119 18.524127 20.223873
210 1 6 -0.02478590 7.307873 25.137119 20.223873
211 1 6 -0.02478590 0.694881 7.307873 20.223873
212 1 6 -0.02478590 18.524127 0.694881 20.223873
213 1 6 -0.02478590 25.137119 7.307873 5.608127
214 1 6 -0.02478590 18.524127 25.137119 5.608127
215 1 6 -0.02478590 0.694881 18.524127 5.608127
216 1 6 -0.02478590 7.307873 0.694881 5.608127
217 1 6 -0.02478590 20.223873 25.137119 18.524127
218 1 6 -0.02478590 20.223873 0.694881 7.307873
219 1 6 -0.02478590 25.137119 20.223873 7.307873
220 1 6 -0.02478590 5.608127 25.137119 7.307873
221 1 6 -0.02478590 0.694881 5.608127 7.307873
